AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
60782,42154.0,37.62095,-35.39444,42153.97,37.609190000000005,-35.41602
60782,42154.19,37.78375,-35.50134,42154.0,37.62095,-35.39444
60782,42154.27,37.80972,-35.5205,42154.19,37.78375,-35.50134
60782,42154.29,37.72005,-35.32226,42154.27,37.80972,-35.5205
60782,42154.31,37.86789,-35.32111,42154.29,37.72005,-35.32226
60782,42154.35,37.82425,-35.28499,42154.31,37.86789,-35.32111
60782,42154.35,37.82425,-35.285,42154.35,37.82425,-35.28499
60782,42154.38,37.79936,-35.26422,42154.35,37.82425,-35.285
60782,42154.45,37.738929999999996,-35.21439,42154.38,37.79936,-35.26422
60782,42154.52,37.67122,-35.15777,42154.45,37.738929999999996,-35.21439
60782,42154.59,37.57372,-35.07676,42154.52,37.67122,-35.15777
60782,42154.6,37.68757,-35.17185,42154.59,37.57372,-35.07676
60782,42154.67,37.71374,-35.19424,42154.6,37.68757,-35.17185
60782,42154.74,37.68407,-35.17094,42154.67,37.71374,-35.19424
60782,42154.76,37.70925,-35.197759999999995,42154.74,37.68407,-35.17094
60782,42154.78,37.69895,-35.39817,42154.76,37.70925,-35.197759999999995
60782,42154.83,37.67173,-35.46283,42154.78,37.69895,-35.39817
60782,42154.85,37.69775,-35.40136,42154.83,37.67173,-35.46283
60782,42154.86,37.67388,-35.45844,42154.85,37.69775,-35.40136
60782,42154.92,37.66393,-35.47622,42154.86,37.67388,-35.45844
60782,42154.93,37.653209999999994,-35.47681,42154.92,37.66393,-35.47622
60782,42154.96,37.62533,-35.47047,42154.93,37.653209999999994,-35.47681
60782,42154.99,37.58533,-35.465379999999996,42154.96,37.62533,-35.47047
60782,42155.19,37.46288,-35.46237,42154.99,37.58533,-35.465379999999996
60782,42155.26,37.459509999999995,-35.62699,42155.19,37.46288,-35.46237
60782,42155.3,37.461420000000004,-35.638490000000004,42155.26,37.459509999999995,-35.62699
60782,42155.33,37.46094,-35.638459999999995,42155.3,37.461420000000004,-35.638490000000004
60782,42155.34,37.46882,-35.64001,42155.33,37.46094,-35.638459999999995
60782,42155.37,37.49103,-35.68988,42155.34,37.46882,-35.64001
60782,42155.4,37.50145,-35.71151,42155.37,37.49103,-35.68988
60782,42155.41,37.50177,-35.71135,42155.4,37.50145,-35.71151
60782,42155.5,37.58399,-35.760740000000006,42155.41,37.50177,-35.71135
60782,42155.54,37.60226,-35.78363,42155.5,37.58399,-35.760740000000006
60782,42155.57,37.5977,-35.77664,42155.54,37.60226,-35.78363
60782,42155.66,37.55368,-35.72715,42155.57,37.5977,-35.77664
60782,42155.73,37.56167,-35.74134,42155.66,37.55368,-35.72715
60782,42155.74,37.5436,-35.695440000000005,42155.73,37.56167,-35.74134
60782,42155.78,37.5211,-35.80002,42155.74,37.5436,-35.695440000000005
60782,42155.81,37.52017,-35.79834,42155.78,37.5211,-35.80002
60782,42155.84,37.520340000000004,-35.79937,42155.81,37.52017,-35.79834
60782,42155.84,37.518679999999996,-35.79691,42155.84,37.520340000000004,-35.79937
60782,42155.88,37.52295,-35.81692,42155.84,37.518679999999996,-35.79691
60782,42155.91,37.52434,-35.822309999999995,42155.88,37.52295,-35.81692
60782,42155.98,37.69372,-35.57786,42155.91,37.52434,-35.822309999999995
60782,42156.18,37.59409,-36.06568,42155.98,37.69372,-35.57786
60782,42156.25,37.59622,-36.05513,42156.18,37.59409,-36.06568
60782,42156.29,37.59617,-36.05534,42156.25,37.59622,-36.05513
60782,42156.31,37.81053,-35.73755,42156.29,37.59617,-36.05534
60782,42156.32,37.810520000000004,-35.73765,42156.31,37.81053,-35.73755
60782,42156.36,37.80816,-35.7286,42156.32,37.810520000000004,-35.73765
60782,42156.38,37.80597,-35.74077,42156.36,37.80816,-35.7286
60782,42156.39,37.79929,-35.74146,42156.38,37.80597,-35.74077
60782,42156.49,37.79936,-35.743390000000005,42156.39,37.79929,-35.74146
60782,42156.66,37.82738,-35.778890000000004,42156.49,37.79936,-35.743390000000005
60782,42156.72,37.831590000000006,-35.782740000000004,42156.66,37.82738,-35.778890000000004
60782,42156.77,37.83917,-35.80725,42156.72,37.831590000000006,-35.782740000000004
60782,42156.79,37.841609999999996,-35.81157,42156.77,37.83917,-35.80725
60782,42156.82,37.83963,-35.821459999999995,42156.79,37.841609999999996,-35.81157
60782,42156.87,37.83448,-35.83307,42156.82,37.83963,-35.821459999999995
60782,42156.89,37.820570000000004,-35.837740000000004,42156.87,37.83448,-35.83307
60782,42156.96,37.80355,-35.85367,42156.89,37.820570000000004,-35.837740000000004
60782,42157.03,37.80959,-35.83925,42156.96,37.80355,-35.85367
60782,42157.24,37.81175,-35.83466,42157.03,37.80959,-35.83925
60782,42157.29,37.8646,-35.75221,42157.24,37.81175,-35.83466
60782,42157.3,37.95001,-35.76565,42157.29,37.8646,-35.75221
60782,42157.35,37.94992,-35.78014,42157.3,37.95001,-35.76565
60782,42157.36,37.94947,-35.78079,42157.35,37.94992,-35.78014
60782,42157.47,37.94927,-35.79121,42157.36,37.94947,-35.78079
60782,42157.55,37.95675,-35.77595,42157.47,37.94927,-35.79121
60782,42157.65,38.17686,-35.653859999999995,42157.55,37.95675,-35.77595
60782,42157.72,38.17812,-35.67479,42157.65,38.17686,-35.653859999999995
60782,42157.76,38.17825,-35.678309999999996,42157.72,38.17812,-35.67479
60782,42157.84,38.17792,-35.67768,42157.76,38.17825,-35.678309999999996
60782,42157.87,38.178020000000004,-35.68365,42157.84,38.17792,-35.67768
60782,42157.95,38.15361,-35.72215,42157.87,38.178020000000004,-35.68365
60782,42157.98,38.15128,-35.731390000000005,42157.95,38.15361,-35.72215
60782,42158.23,38.14197,-35.775,42157.98,38.15128,-35.731390000000005
60782,42158.27,38.15648,-35.73144,42158.23,38.14197,-35.775
60782,42158.34,38.15909,-35.70861,42158.27,38.15648,-35.73144
60782,42158.35,38.163509999999995,-35.68213,42158.34,38.15909,-35.70861
60782,42158.36,38.164190000000005,-35.68128,42158.35,38.163509999999995,-35.68213
60782,42158.46,38.1648,-35.67342,42158.36,38.164190000000005,-35.68128
60782,42158.53,38.166290000000004,-35.657509999999995,42158.46,38.1648,-35.67342
60782,42158.64,38.16887,-35.64273,42158.53,38.166290000000004,-35.657509999999995
60782,42158.71,38.17074,-35.63063,42158.64,38.16887,-35.64273
60782,42158.75,38.17178,-35.62341,42158.71,38.17074,-35.63063
60782,42158.82,38.171459999999996,-35.62676,42158.75,38.17178,-35.62341
60782,42158.84,38.1889,-35.62193,42158.82,38.171459999999996,-35.62676
60782,42158.92,38.20466,-35.61657,42158.84,38.1889,-35.62193
60782,42158.94,38.20952,-35.61193,42158.92,38.20466,-35.61657
60782,42159.0,38.24051,-35.60178,42158.94,38.20952,-35.61193
60782,42159.22,38.23948,-35.60525,42159.0,38.24051,-35.60178
60782,42159.31,38.324020000000004,-35.58788,42159.22,38.23948,-35.60525
60782,42159.34,38.34381,-35.59948,42159.31,38.324020000000004,-35.58788
60782,42159.34,38.47388,-35.79444,42159.34,38.34381,-35.59948
60782,42159.52,38.48016,-35.76555,42159.34,38.47388,-35.79444
60782,42159.63,38.49093,-35.81463,42159.52,38.48016,-35.76555
60782,42159.7,38.4959,-35.823,42159.63,38.49093,-35.81463
60782,42159.74,38.501259999999995,-35.828920000000004,42159.7,38.4959,-35.823
60782,42159.81,38.7612,-35.97865,42159.74,38.501259999999995,-35.828920000000004
60782,42159.81,38.76225,-35.97555,42159.81,38.7612,-35.97865
60782,42159.83,38.7627,-35.9745,42159.81,38.76225,-35.97555
60782,42159.89,38.78803,-35.91772,42159.83,38.7627,-35.9745
60782,42159.92,38.8077,-35.84939,42159.89,38.78803,-35.91772
60782,42159.99,38.79505,-35.859359999999995,42159.92,38.8077,-35.84939
60782,42160.15,38.79136,-35.859770000000005,42159.99,38.79505,-35.859359999999995
60782,42160.22,38.7924,-35.85208,42160.15,38.79136,-35.859770000000005
60782,42160.33,38.79173,-35.8564,42160.22,38.7924,-35.85208
60782,42160.33,38.81201,-35.7696,42160.33,38.79173,-35.8564
60782,42160.36,38.81835,-35.76916,42160.33,38.81201,-35.7696
60782,42160.39,38.81989,-35.7576,42160.36,38.81835,-35.76916
60782,42160.5,38.81438,-35.76704,42160.39,38.81989,-35.7576
60782,42160.54,38.81773,-35.74896,42160.5,38.81438,-35.76704
60782,42160.62,38.81961,-35.73747,42160.54,38.81773,-35.74896
60782,42160.69,38.82605,-35.71029,42160.62,38.81961,-35.73747
60782,42160.8,38.83331,-35.67832,42160.69,38.82605,-35.71029
60782,42160.81,38.84972,-35.66113,42160.8,38.83331,-35.67832
60782,42160.86,38.85628,-35.6401,42160.81,38.84972,-35.66113
60782,42160.87,38.85152,-35.65401,42160.86,38.85628,-35.6401
60782,42160.94,38.853970000000004,-35.64607,42160.87,38.85152,-35.65401
60782,42160.97,38.83597,-35.67776,42160.94,38.853970000000004,-35.64607
60782,42161.27,38.85463,-35.578990000000005,42160.97,38.83597,-35.67776
60782,42161.28,38.842079999999996,-35.6303,42161.27,38.85463,-35.578990000000005
60782,42161.31,38.85411,-35.56443,42161.28,38.842079999999996,-35.6303
60782,42161.38,38.87919,-35.561690000000006,42161.31,38.85411,-35.56443
60782,42161.49,38.89693,-35.513940000000005,42161.38,38.87919,-35.561690000000006
