AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
78033,39948.46,64.60633,40.264829999999996,39948.33,64.6045,40.261829999999996
78033,39948.58,64.604,40.25933,39948.46,64.60633,40.264829999999996
78033,39949.21,64.585,40.241170000000004,39948.58,64.604,40.25933
78033,39949.33,64.5935,40.25033,39949.21,64.585,40.241170000000004
78033,39949.46,64.58567,40.25667,39949.33,64.5935,40.25033
78033,39949.58,64.58783000000001,40.24767,39949.46,64.58567,40.25667
78033,39950.21,64.58933,40.2655,39949.58,64.58783000000001,40.24767
78033,39950.33,64.59033000000001,40.25533,39950.21,64.58933,40.2655
78033,39950.46,64.58816999999999,40.2535,39950.33,64.59033000000001,40.25533
78033,39950.58,64.587,40.245670000000004,39950.46,64.58816999999999,40.2535
78033,39951.21,64.56983000000001,40.200829999999996,39950.58,64.587,40.245670000000004
78033,39951.33,64.57217,40.184,39951.21,64.56983000000001,40.200829999999996
78033,39951.46,64.5735,40.17917,39951.33,64.57217,40.184
78033,39951.58,64.57066999999999,40.1705,39951.46,64.5735,40.17917
78033,39952.21,64.56017,40.2375,39951.58,64.57066999999999,40.1705
78033,39952.33,64.55933,40.237829999999995,39952.21,64.56017,40.2375
78033,39952.46,64.55833,40.24333,39952.33,64.55933,40.237829999999995
78033,39952.58,64.55516999999999,40.22217,39952.46,64.55833,40.24333
78033,39953.21,64.5635,40.24583,39952.58,64.55516999999999,40.22217
78033,39953.33,64.56017,40.22683,39953.21,64.5635,40.24583
78033,39953.46,64.55483000000001,40.23033,39953.33,64.56017,40.22683
78033,39953.58,64.56116999999999,40.25117,39953.46,64.55483000000001,40.23033
78033,39954.33,64.558,40.235170000000004,39953.58,64.56116999999999,40.25117
78033,39954.46,64.55983,40.2295,39954.33,64.558,40.235170000000004
78033,39954.58,64.55816999999999,40.21383,39954.46,64.55983,40.2295
